id	sentence
259309	Ces ampoules contenaient du Merkaptan, un produit chimique contenant du soufre et généralement utilisé pour donner une odeur au gaz.
547831	Rien ne garantit que le résultat aurait été différent en 4-4-2, mais ç'aurait été un autre match.
309611	On avait même l'impression qu'elles cherchaient à éviter ce substrat.
318538	Les autres finalistes sont des consortiums américano-libanais, franco-coréen et français.
710463	Étonnamment, plus de la moitié des Québécois sondés (54 %) ont admis avoir déjà redonné des cadeaux.
422228	C’est au drame que tout vient aboutir dans la poésie moderne.
151807	Il était tout jeune.
110462	ART. 7 - La participation à ce concours emporte de plein droit adhésion au présent règlement.
949868	Mais le CAREP ne peut se réduire à un site Internet, il est désormais nécessaire de lui donner la possibilité de répondre au quotidien à la demande des acteurs.
11228	Iberdrola, dont le capital est très éclaté avec plus de 60 % de ses titres en Bourse, a d'ores et déjà prévenu, hier, qu'il faudra mettre le prix pour qu'elle réussisse.
747608	Dans les très très mauvais écrans il y en a 2 (certains LCD d’ordinateurs portables), couramment il y en a 4, ça peut monter à 8 voire à 16, mais c'est rare.
178902	D'importants et continuels travaux vont dès lors animer la ville et les alentours pendant près d'un demi siècle, au rythme des progrès accomplis par l'artillerie.
984499	LODEHO David, 3 r de l'Erdronnière et GEORGESCU Alina, Bucarest (Roumanie).
261794	C'est lui qui, à la 12e minute, récupérait un long centre de Moretti.
498107	Cette disposition trouve sa justification dans le contexte qui a présidé à la refonte des dispositions techniques régissant les établissements ou services déducation spéciale.
794007	Au XVIIe siècle ce quartier est le faubourg des armuriers qui trouvent avec les eaux du Furan et du Chavanelet une source d'énergie permettant d'actionner leurs machines.
347269	Cet événement, qui se déroule du 14 au 18 juin, à Saint-Siméon, est axé sur le développement des artistes de la relève.
653809	Les victoires de Pyrrhus, si chèrement acquises sont à l'origine de l'expression « victoire à la Pyrrhus » qui désigne une bataille gagnée au prix de lourdes pertes.
612495	L'élégant salon donne sur la piscine à ciel ouvert l'été, couverte et chauffée l'hiver.
285045	Le Conseil d'État a ordonné la tenue d'un nouveau scrutin dans sa circonscription.
217024	Divalto Achat-Vente permet à l'utilisateur de construire avec Excel des requêtes de consultation des statistiques.
915437	Il poursuit sa carrière en Indochine, puis en Algérie où il commande la division alpine (1962) avant d'être promu général de corps d'armée en 1968 et de prendre sa retraite en 1970.
467294	"Toutes les équipes ont beaucoup travaillé, ainsi que la FIA et Jacques Régis"", se félicitait Guy Fréquelin."
496107	Le coq est plus clair que la poule.
764564	«Les concentrations devraient s'accélérer dans les trois prochaines années, à l'instar du rachat de la division de Siemens par le taïwanais BenQ», pronostique Neil Mawston.
196886	Donc dans l'absolu, le mieux ca serait que tu te taises, parce que la seule chose que font tes commentaires, c'est de nous faire rire.
473697	Les Roms ont été autorisés à emporter leurs affaires personnelles.
257348	De quoi espérer un non résultat face aux Catalans qui avaient dû batailler ferme pour remporter le match aller (28-23) à Aimé-Giral le 23 février dernier.
44255	Elles portent pratiquement toujours sur les atteintes au droit, &#224; la morale, ou sur les pratiques idol&#226;tres.
382782	"TOULON (AP) - ""Les travailleurs jetables et le détricotage du Code du travail, ce n'est pas un projet de société!"""
929359	Mis en place fin novembre 2007, ce processus de concertation devrait aboutir, d'ici mai, à des propositions de réforme.
699407	Et mieux les moeurs aviennes seront connues.
330308	Je l'accompagne à l'auto.
731069	Le mot adaptation était utilisé par les créationnistes et les darwiniens stricts sont presque comme ça...
552740	Le site aurait déjà recueilli plus de 30 000 signatures mi-janvier.
772708	Il a été nommé ainsi en l'honneur de Sir Charles Bagot (1781-1843), un diplomate britannique qui deviendra Gouverneur général de la province du Canada entre 1841 et 1843.
340066	Sa mode entre au musée dès 1991.
361422	Le détecteur laser OHDM 16 est insensible aux couleurs et surfaces brillantes.
686453	Depuis ces attentats qui ont eu un grand retentissement médiatique en Algérie et à l'étranger, l'armée a renforcé ses unités opérationnelles dans les secteurs frappés.
300070	Chaque participant pourra présenter au maximun trois photographies ; les photos sélectionnées et récompensées seront utilisées dans le cadre de cette campagne (affiches, dépliants, expositions...).
71713	Il porte de longues plumes jaunes et noires partant à l'arrière de sa tête, en épis.
435599	Cela vous permettra de prouver votre paternité sur celles-ci.
81982	Kerry Joseph a complété trois passes de touché en seconde demie et les Renegades d'Ottawa ont vaincu les Tiger-Cats de Hamilton 28-12.
656742	MONTREAL (PC) - Québec choisit finalement une forme limitée de partenariat public-privé pour la réalisation des deux mégahôpitaux universitaires à Montréal.
362126	Le problème jusqu'à maintenant, c'était la résolution d'une pellicule film, bien trop élevée pour la définition disponible en image numérique.
761146	Nos détracteurs caricaturent nos positions, nous montrant en thuriféraires d'une libéralisation totale.
465099	Son 714e circuit est survenu à la deuxième manche du match contre les Athletics d'Oakland.
782878	Il vaut mieux savoir avec qui on le fait et pas juste le faire avec un corps», dit-elle.
423223	Quand l'intitulé du module est en italique, c'est qu'il s'agit d'un module de travaux expérimentaux.
191345	Je suis d'accord avec DS.
382635	Par conséquent, la mise en oeuvre d'une procédure à l'amiable serait prématurée tant que l'étendue de la responsabilité de SAP n'a pas été établie.
224449	L'interprétation des acteurs, malgré les quelques grosses pointures, est fade à côté de la stature et de la verbe de Firth et Ehle dans leurs rôles respectifs.
745589	Adhère à l'association Centre Régional du Goût et des Terroirs, en qualité de (cochez les cases)
144493	Les anciennes gravières et les confluents avec les grandes rivières ardéchoises complètent idéalement ces riches milieux aquatiques.
417485	La circulation a été coupée pour faciliter l'accès des secours et une déviation a été mise en place.
25859	Les victimes ont été hospitalisées à Tournai, Hornu et Baudour.
134428	La jurisprudence dans d'autres cas similaires portait également en ce sens.
461843	En 2003 déjà, à la suite d'une autre grève un protocole d'accord avait été conclu entre le gouvernement et l'Untm.
725317	Avec quatre disques à leur actif, les membres de Mes Aïeux ont maintenant l'embarras du choix pour les chansons à offrir en spectacle.
393028	Les services publics.
8034	«J'invite la population à s'engager dans la résistance aux envahisseurs au lieu de s'entretuer», a-t-il dit.
934318	Cepandant elles en présentent bien un.
881505	Un exemple simple est celui de l'effet Aharonov-Bohm pour lequel les courants permanents sont reliés à un invariant topologique.
134121	Un robinet fileté, à l'entrée du cimetière, permet de faire le plein d'eau.
481582	Ditwabanza, qui évolue en République démocratique du Congo avec les « Dauphins noirs », avait déjà effectué un stage avec la réserve de Rennes en septembre.
720635	Ces propositions semblent beaucoup plus sérieuses que celles des étymologistes des siècles précédents.
517044	Il est aussi écrivain et éditeur.
243013	Dans l'histoire des tentatives de réforme de l'ONU, il n'y a jamais eu d'accord sur une formule radicale.
380234	Des Dacquois, auteurs d'un nul à Perpignan la semaine dernière, qui n'ont pas perdu l'espoir de se maintenir malgré leurs cinq points de retard sur les Albigeois, premiers non-relégables.
757610	Il a quitté les Lakers pour rejoindre les Heat de Miami en 2004 après s'être brouillé avec son ex-coéquipier Kobe Bryan .
887005	La rue du Tilleul (en néerlandais: Lindestraat) est une rue bruxelloise situé sur la commune de Schaerbeek pour les numéros pairs et sur la commune d'Evere pour les numéros impairs.
854664	C'est la ville de naissance du pharaon Aÿ.
550212	Les rues étaient désertes dimanche à Multan, principale ville de la région la plus touchée, et dans les districts voisins.
853393	C'est un choc de perdre ainsi de bons voisins!»
68580	En lisant un livre de Denis Seznec, une ancienne résistante, Colette Noll, y découvre la photo d'un certain Gherdi.
327078	Les Webcams sont des caméras qui vous permettent de voir en direct l'endroit où elles sont placées, n'importe où dans le monde.
459565	Son chiffre d'affaires a progressé sur un an de 17% à  1,22 milliards d'euros, et elle a transporté 12,45% de passagers supplémentaires, soit 13,5 millions de personnes.
972804	Sappliquer, tenir correctement la raquette, poser le volant au milieu du tamis, tête en l'air.
767252	Déclaration de François BERNARDINI, concernant l'extension du périmètre du San.
715110	«Pour la définition d'une liste des pays sûrs, pour le regroupement familial, pour les reconduites à la frontière, pourquoi ne pas davantage partager nos expériences s'est-il interrogé.
926715	Le 15 août, congé férié national?
276949	Une septantaine de détenus ont été transférés vers d'autres prisons.
334384	Mise en place des mains courantes dans les escaliers d'accès.
430049	"Et au moins, grâce au taxi, je suis sûr chaque jour d'être au complet dans mes vignes""."
910324	Quand une action est organisée, cest toujours moi qui prends la décision finale.
387759	Le signifiant se compose selon les lois d'un ordre fermé.
296521	Comme plusieurs personnes, le vétéran défenseur a été fort impressionné par les débuts du gardien recrue du Canadien, mercredi.
189028	Guide, Catalogue de programmes (financés par la trésorerie)
552904	Parmi ceux qui ont répondu aux questions sur leur vie sexuelle, 40 % ont déjà eu des rapports sexuels : de 26 % chez les élèves de 14 ans à 54-55 % chez ceux de 18-19 ans.
212186	La différence est que l'ensemble des modifications permises à chacun de ces points n'est pas déterminé à priori.
983609	Les ménages surendettés contraints de revendre leur appartement pourront au moins le céder à bon prix et rembourser leurs dettes.
668626	Le siège social de The MathWorks est situé à Natick, aux Etats-Unis, prés de Boston.
241917	Le CIF vient en aide aux footballeurs internationaux en difficultés après la fin de leur carrière.
